"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected"
"ENSG00000122863.6",5225.65576726984,0.293455559580572,0.0272280752275643,10.7776828559476,4.38800036964345e-27,2.52203645487962e-24,"Stable","Sig",2.52203645487962e-24
"ENSG00000221890.6",2214.65716419804,0.871093953858528,0.0814305034247541,10.6973912382043,1.04683991333413e-26,5.83982724594368e-24,"Stable","Sig",5.83982724594368e-24
"ENSG00000078018.22",1268.36164544809,-0.778347117965386,0.0732034593825087,-10.6326548571742,2.10046485906188e-26,1.13827191376647e-23,"Stable","Sig",1.13827191376647e-23
"ENSG00000114115.11",736.369197623817,0.92026348809105,0.0872323964519579,10.5495610062469,5.103498348999e-26,2.68883481070733e-23,"Stable","Sig",2.68883481070733e-23
"ENSG00000075340.23",2631.70032630469,0.40871942714574,0.0388306942514977,10.5256791057753,6.57853385147519e-26,3.37229869083595e-23,"Stable","Sig",3.37229869083595e-23
"ENSG00000143013.13",1560.43412859502,0.519002617224963,0.0498405054998548,10.4132695288669,2.15684269797504e-25,1.07654830138138e-22,"Stable","Sig",1.07654830138138e-22
"ENSG00000072571.20",1666.44570002333,-0.46072759685476,0.0444246637143166,-10.3709867072394,3.36036835597306e-25,1.63425914378823e-22,"Stable","Sig",1.63425914378823e-22
"ENSG00000138829.14",8796.69162268375,0.362883393841398,0.0350001838129315,10.3680425160317,3.46550826746434e-25,1.6432573827249e-22,"Stable","Sig",1.6432573827249e-22
"ENSG00000151025.11",1376.71573972208,0.549255454466994,0.0530130199676349,10.3607652384701,3.73958106513694e-25,1.72996668445006e-22,"Stable","Sig",1.72996668445006e-22
"ENSG00000138166.6",14463.0935453998,0.582718005482691,0.0569152595817305,10.2383439830562,1.33501815697245e-24,6.02887842459438e-22,"Stable","Sig",6.02887842459438e-22
"ENSG00000113749.8",1172.8748638281,0.518351484326783,0.0506671667636303,10.2305204225247,1.44739455693978e-24,6.38435640964577e-22,"Stable","Sig",6.38435640964577e-22
"ENSG00000159167.12",10410.3180621571,0.496955144106106,0.0486148668939323,10.2222874576693,1.57577792111185e-24,6.79267723402918e-22,"Stable","Sig",6.79267723402918e-22
"ENSG00000145934.17",2006.64414811775,0.475347790546923,0.0466064281666355,10.1991894518794,1.99934063833294e-24,8.42699864161353e-22,"Stable","Sig",8.42699864161353e-22
"ENSG00000136478.9",5388.6308444834,0.319632251431294,0.0316284512545983,10.1058458050432,5.20445165222081e-24,2.14593118451461e-21,"Stable","Sig",2.14593118451461e-21
"ENSG00000100196.11",1611.99887199734,0.566309824546499,0.0562259658529191,10.0720337295388,7.34434706545722e-24,2.96383469767079e-21,"Stable","Sig",2.96383469767079e-21
"ENSG00000121039.10",1183.59660243289,0.560800886534645,0.0560913162175522,9.99799834183885,1.55508485807431e-23,6.1448530214782e-21,"Stable","Sig",6.1448530214782e-21
"ENSG00000090863.12",8283.83305910389,0.26666614979283,0.0267556890833393,9.96670834984705,2.13176960317371e-23,8.25168858436647e-21,"Stable","Sig",8.25168858436647e-21
"ENSG00000139289.15",45502.3529900094,0.255068382197906,0.0256328987411631,9.95082080936479,2.50111687601468e-23,9.48773675747407e-21,"Stable","Sig",9.48773675747407e-21
"ENSG00000140564.13",3521.74496053228,0.276938999991536,0.027874634747986,9.93516157235191,2.92701046022867e-23,1.08856092939524e-20,"Stable","Sig",1.08856092939524e-20
"ENSG00000105516.11",516.695722859788,0.744534879839921,0.0753479614119213,9.88128764054555,5.0183860995339e-23,1.83045632980499e-20,"Stable","Sig",1.83045632980499e-20
"ENSG00000198959.12",1882.23582562331,0.617899850260234,0.0630899660820416,9.79394804962682,1.19535155987975e-22,4.27777981815835e-20,"Stable","Sig",4.27777981815835e-20
"ENSG00000138668.20",2160.22599539729,-0.556185438333714,0.0568499505013069,-9.78339353735987,1.32685542934501e-22,4.66045683859017e-20,"Stable","Sig",4.66045683859017e-20
"ENSG00000197386.14",1296.15604993273,-1.17218262767113,0.119918937726738,-9.77479162083811,1.44454278968766e-22,4.9815714712738e-20,"Down","Sig",4.9815714712738e-20
"ENSG00000143369.15",4580.14600939049,0.308268447969978,0.0319553430192762,9.64685147594955,5.06881106505808e-22,1.71678820483851e-19,"Stable","Sig",1.71678820483851e-19
"ENSG00000182827.9",1511.6680258181,0.508557626837128,0.0528459845228897,9.6233920406356,6.36953044387215e-22,2.11948919173549e-19,"Stable","Sig",2.11948919173549e-19
"ENSG00000144136.11",12357.26073707,0.227545825539413,0.0237008250924129,9.600755444259,7.93606042582033e-22,2.59522858787128e-19,"Stable","Sig",2.59522858787128e-19
"ENSG00000024422.12",1828.14877148148,0.571726929593515,0.0596393624612882,9.58640243622024,9.12099530024117e-22,2.93216809931651e-19,"Stable","Sig",2.93216809931651e-19
"ENSG00000197324.9",5827.32656993279,0.383729633442955,0.0401040248882475,9.5683571539825,1.08617843269245e-21,3.43359105547961e-19,"Stable","Sig",3.43359105547961e-19
"ENSG00000178921.14",820.334870976167,-0.610391389024193,0.0641732158594189,-9.51162226872575,1.87712015390216e-21,5.83661278017415e-19,"Stable","Sig",5.83661278017415e-19
"ENSG00000104738.19",4801.9299080086,-0.337828064730197,0.0358906436509874,-9.41270566266098,4.83526749284395e-21,1.47920191188341e-18,"Stable","Sig",1.47920191188341e-18
"ENSG00000141458.13",7495.53160090068,0.441402487797688,0.0470728359998464,9.37701072013439,6.78696055679735e-21,2.00298529058473e-18,"Stable","Sig",2.00298529058473e-18
"ENSG00000162430.18",10839.9559402511,0.209172829344654,0.0223098254335623,9.37581649697627,6.86424020077013e-21,2.00298529058473e-18,"Stable","Sig",2.00298529058473e-18
"ENSG00000169604.21",547.593695502882,-1.18846216844764,0.126718995096207,-9.37872153693566,6.67774859920462e-21,2.00298529058473e-18,"Down","Sig",2.00298529058473e-18
"ENSG00000104327.7",6159.39964179501,0.539869420632387,0.0579440859173755,9.31707545446838,1.19591170783392e-20,3.43679657007364e-18,"Stable","Sig",3.43679657007364e-18
"ENSG00000123095.6",4619.71730372302,0.434542233702316,0.046955472129201,9.25434702278459,2.15543814268826e-20,6.10182018692063e-18,"Stable","Sig",6.10182018692063e-18
"ENSG00000205336.14",21665.1719857226,0.223983619329584,0.0243655532077499,9.19263426608111,3.83336543708279e-20,1.06922709184043e-17,"Stable","Sig",1.06922709184043e-17
"ENSG00000054118.15",2512.49443359436,-0.331820143542226,0.0361795812530005,-9.17147551326918,4.66588082995456e-20,1.28257625654708e-17,"Stable","Sig",1.28257625654708e-17
"ENSG00000004399.13",1323.75550283524,0.431349492139685,0.0470504938573163,9.16779945918912,4.82773105785093e-20,1.30810821391798e-17,"Stable","Sig",1.30810821391798e-17
"ENSG00000198911.13",14214.6874335318,0.206035073838761,0.0224796242487955,9.16541449084944,4.93569251843383e-20,1.31852507038218e-17,"Stable","Sig",1.31852507038218e-17
"ENSG00000140526.18",9098.17614749987,0.46543308461224,0.0508121193361094,9.15988332495083,5.19534584192067e-20,1.36861284144041e-17,"Stable","Sig",1.36861284144041e-17
"ENSG00000129353.15",5385.21675442306,0.289416861131814,0.0317051559007096,9.12838473458938,6.95288963363794e-20,1.8065131189207e-17,"Stable","Sig",1.8065131189207e-17
"ENSG00000189058.9",215.257015796297,1.25213644317515,0.137903703142646,9.07978839320912,1.08786141967523e-19,2.78830642526757e-17,"Up","Sig",2.78830642526757e-17
"ENSG00000166501.14",2713.30669682105,0.424317396297465,0.0472649126991228,8.97742896508811,2.77167502334375e-19,7.00938135570146e-17,"Stable","Sig",7.00938135570146e-17
"ENSG00000084731.15",3061.34089333896,0.400115328418987,0.0447018091036577,8.95076365905398,3.53031492027521e-19,8.81045830169208e-17,"Stable","Sig",8.81045830169208e-17
"ENSG00000095139.15",4225.79049234903,0.315157495437829,0.0353479478066677,8.91586400323872,4.84027272015175e-19,1.19227860627426e-16,"Stable","Sig",1.19227860627426e-16
"ENSG00000082781.12",2652.53045617418,0.547274714717593,0.0614303546658418,8.90886464345782,5.15578111092544e-19,1.2537141068067e-16,"Stable","Sig",1.2537141068067e-16
"ENSG00000237931.1",1576.85317098956,0.483771137427167,0.0545793165267935,8.86363494840906,7.74470532358895e-19,1.85941551737356e-16,"Stable","Sig",1.85941551737356e-16
"ENSG00000151090.20",882.471819047688,0.527879811504795,0.0597402679670414,8.83624780183487,9.89870834513713e-19,2.3468600147777e-16,"Stable","Sig",2.3468600147777e-16
"ENSG00000149177.15",1326.38927378692,0.445888516011629,0.0505289503442328,8.82441675463225,1.1003174554553e-18,2.57650878736057e-16,"Stable","Sig",2.57650878736057e-16
"ENSG00000154277.13",3319.55426733796,-0.305574252680456,0.0347566906151921,-8.79181093688162,1.47168276503968e-18,3.40407402493995e-16,"Stable","Sig",3.40407402493995e-16
"ENSG00000224781.1",4337.00655461789,0.256658883036679,0.0293417717959858,8.74721829415197,2.18676417600843e-18,4.99715134052433e-16,"Stable","Sig",4.99715134052433e-16
"ENSG00000057019.16",20004.7068575204,-0.454208715432322,0.0519510753152007,-8.74300893054705,2.26982735167764e-18,5.12521611657974e-16,"Stable","Sig",5.12521611657974e-16
"ENSG00000225355.1",2140.54736132791,0.522426782450146,0.0599748836526297,8.71075941515792,3.01845694921563e-18,6.73542034773798e-16,"Stable","Sig",6.73542034773798e-16
"ENSG00000149485.19",5568.11866744293,-0.244383096523406,0.028103751782531,-8.69574633360205,3.44557430530512e-18,7.59909393589794e-16,"Stable","Sig",7.59909393589794e-16
"ENSG00000224578.5",4340.37454076412,-0.240091121635187,0.027854315276986,-8.61953055559607,6.72291601965902e-18,1.46567296718244e-15,"Stable","Sig",1.46567296718244e-15
"ENSG00000160209.19",3165.91253517608,0.366258184482408,0.0425411012011458,8.60951348557342,7.33712928363761e-18,1.5814014900313e-15,"Stable","Sig",1.5814014900313e-15
"ENSG00000137642.13",10594.0234573146,0.454166974123566,0.0528194271866744,8.5984835185442,8.07763341997593e-18,1.72144351771554e-15,"Stable","Sig",1.72144351771554e-15
"ENSG00000108828.16",12541.9003204095,0.278516677129131,0.032506075519135,8.56814219130142,1.05167890107574e-17,2.2163548574115e-15,"Stable","Sig",2.2163548574115e-15
"ENSG00000089159.17",26598.6628629305,0.177515118055285,0.0207913954806537,8.53791262931158,1.36668195264597e-17,2.84855566987209e-15,"Stable","Sig",2.84855566987209e-15
"ENSG00000100139.14",2873.08864834676,0.281333319115784,0.0329780094692286,8.5309369377886,1.45167157385555e-17,2.99281029796936e-15,"Stable","Sig",2.99281029796936e-15
"ENSG00000142871.18",2595.41332110694,0.410534761720601,0.0483142854784002,8.49717133670823,1.94266583853451e-17,3.9619938666112e-15,"Stable","Sig",3.9619938666112e-15
"ENSG00000100302.7",537.53004439785,0.932415312295291,0.109785099639591,8.49309528666713,2.01205203117794e-17,4.05985009312255e-15,"Stable","Sig",4.05985009312255e-15
"ENSG00000143669.16",1727.39060353731,0.580995710423029,0.0684482489232899,8.48810188079686,2.10039398696773e-17,4.19349186850705e-15,"Stable","Sig",4.19349186850705e-15
"ENSG00000144891.19",1509.41190800679,-0.410020338915834,0.0484253049068313,-8.46706778005219,2.51647667251845e-17,4.95142849955775e-15,"Stable","Sig",4.95142849955775e-15
"ENSG00000120738.8",1437.46206738484,-0.45258171768041,0.0534565931338519,-8.46634046706222,2.53223263804029e-17,4.95142849955775e-15,"Stable","Sig",4.95142849955775e-15
"ENSG00000181789.14",3747.15193181866,0.327726834961166,0.0388145643335694,8.44339851774987,3.08241978950773e-17,5.96574042322379e-15,"Stable","Sig",5.96574042322379e-15
"ENSG00000116679.16",3700.25412379033,0.30798302228714,0.0365826584264421,8.41882562762386,3.80276909186751e-17,7.28556781469202e-15,"Stable","Sig",7.28556781469202e-15
"ENSG00000005884.18",98065.8208673207,0.311149022116317,0.0371210880133681,8.38200168066909,5.20350916895032e-17,9.86949584074808e-15,"Stable","Sig",9.86949584074808e-15
"ENSG00000119899.13",833.411066154003,0.543591810534999,0.0649098329756989,8.37456800633749,5.54268082791496e-17,1.04087155706003e-14,"Stable","Sig",1.04087155706003e-14
"ENSG00000130164.15",12629.9279682131,0.185717828072731,0.0221797307066033,8.373313027531,5.6020537674368e-17,1.04170739026445e-14,"Stable","Sig",1.04170739026445e-14
"ENSG00000100311.17",1081.93609077305,0.691133675316514,0.082961427114243,8.33078334543088,8.03091808181191e-17,1.47885847823035e-14,"Stable","Sig",1.47885847823035e-14
"ENSG00000157224.16",1718.18917822273,0.393033053875051,0.0474927641696862,8.27564073699289,1.27766688035958e-16,2.33014497305578e-14,"Stable","Sig",2.33014497305578e-14
"ENSG00000155893.13",967.62007830346,0.55662886030878,0.0675758714951383,8.23709480903737,1.76442661213478e-16,3.18722662403433e-14,"Stable","Sig",3.18722662403433e-14
"ENSG00000147852.17",1152.83845133032,0.513008082388379,0.0623689279138568,8.22537919999104,1.9457428379739e-16,3.48159475545763e-14,"Stable","Sig",3.48159475545763e-14
"ENSG00000113719.17",7493.64319520331,0.351536791313017,0.0427701076092638,8.21921690084493,2.04836283856184e-16,3.630962426075e-14,"Stable","Sig",3.630962426075e-14
"ENSG00000135750.15",1174.93976814712,0.532374613691819,0.0649946245081629,8.19105607149028,2.5894391069651e-16,4.54758255016732e-14,"Stable","Sig",4.54758255016732e-14
"ENSG00000131459.13",10593.3817068257,0.220958110341955,0.0269871608338428,8.18752708750548,2.66648229403936e-16,4.63992382303161e-14,"Stable","Sig",4.63992382303161e-14
"ENSG00000136068.16",12808.3290975822,0.414280787185509,0.0506265241580191,8.18307782482611,2.76684340746258e-16,4.77079262812207e-14,"Stable","Sig",4.77079262812207e-14
"ENSG00000077782.23",7571.59821656275,0.235122182555018,0.0287815546364567,8.169196748573,3.10449506731923e-16,5.3047709857517e-14,"Stable","Sig",5.3047709857517e-14
"ENSG00000172201.12",470.171183844816,-0.578217048317029,0.0709660733241851,-8.14779543565326,3.70618604672669e-16,6.27635988823795e-14,"Stable","Sig",6.27635988823795e-14
"ENSG00000181291.8",281.134777187224,0.993944650016821,0.122169342033686,8.13579441021105,4.09245802092935e-16,6.86917267990858e-14,"Stable","Sig",6.86917267990858e-14
"ENSG00000164929.17",514.125409115341,0.730613152544724,0.089862653983414,8.13033134631849,4.28118568415628e-16,7.12291656766598e-14,"Stable","Sig",7.12291656766598e-14
"ENSG00000118257.17",22887.2940522954,0.226397493205908,0.0278683828311953,8.12381165341547,4.51766648712026e-16,7.45100697923564e-14,"Stable","Sig",7.45100697923564e-14
"ENSG00000111341.10",494.890659711514,0.940268045702645,0.116169634876592,8.09392270795632,5.77733565973103e-16,9.4464418498378e-14,"Stable","Sig",9.4464418498378e-14
"ENSG00000117298.16",15405.5925102562,0.365952323879046,0.0452291811814578,8.09106674761276,5.91444308591947e-16,9.58796940261835e-14,"Stable","Sig",9.58796940261835e-14
"ENSG00000155629.15",1128.74225036428,0.503058660613395,0.0623146263458866,8.07288256566111,6.86576360399904e-16,1.10358422268686e-13,"Stable","Sig",1.10358422268686e-13
"ENSG00000167306.21",1566.69445852016,0.387595796463429,0.0480257516135615,8.07058262371847,6.99634994372135e-16,1.11512411245851e-13,"Stable","Sig",1.11512411245851e-13
"ENSG00000162704.16",6489.91139679375,0.262420394326709,0.0326973951784986,8.02572782615031,1.0092576289893e-15,1.59521578742e-13,"Stable","Sig",1.59521578742e-13
"ENSG00000158710.15",5663.54186097687,0.358012559723245,0.0447154205009317,8.00646747168093,1.18050354750818e-15,1.85046370128823e-13,"Stable","Sig",1.85046370128823e-13
"ENSG00000198792.13",6662.46914716648,0.29036986147615,0.0363737739177532,7.98294568313756,1.42881790385665e-15,2.22134337561057e-13,"Stable","Sig",2.22134337561057e-13
"ENSG00000179833.4",2619.33775227794,0.427187619534934,0.0535994593831591,7.96999866138866,1.58676087330602e-15,2.4468368686175e-13,"Stable","Sig",2.4468368686175e-13
"ENSG00000013563.14",1832.70605321874,0.426369088988888,0.0535091770189598,7.96814888103799,1.61068751302822e-15,2.4637024241618e-13,"Stable","Sig",2.4637024241618e-13
"ENSG00000135821.19",7085.15271469986,0.306904865575438,0.0385294254634178,7.96546696152615,1.6460100891881e-15,2.49758986893045e-13,"Stable","Sig",2.49758986893045e-13
"ENSG00000131389.18",5644.24530699407,0.397343596877169,0.0499446810899052,7.9556739217518,1.78159055246637e-15,2.68185936576425e-13,"Stable","Sig",2.68185936576425e-13
"ENSG00000006453.14",1842.59283812433,0.385630641101502,0.0485419655656799,7.94427330264826,1.95332499108089e-15,2.91722166187647e-13,"Stable","Sig",2.91722166187647e-13
"ENSG00000071967.12",3432.82972333319,0.346513183579748,0.0436248856771594,7.94301642746015,1.97322799935961e-15,2.92392308311358e-13,"Stable","Sig",2.92392308311358e-13
"ENSG00000198890.9",460.429147392768,-0.647549265631061,0.081905175317257,-7.90608484900741,2.65610172644565e-15,3.90529313530966e-13,"Stable","Sig",3.90529313530966e-13
"ENSG00000127526.15",2440.76933346236,0.276763326349405,0.0350162911129249,7.90384468351785,2.70429954027542e-15,3.94557302926183e-13,"Stable","Sig",3.94557302926183e-13
"ENSG00000153187.21",8416.63033171085,-0.212857580314065,0.0269512091037837,-7.89788612059642,2.83673139226047e-15,4.10719727610719e-13,"Stable","Sig",4.10719727610719e-13
"ENSG00000168610.17",6169.88792159867,0.206463517002658,0.0261807797746236,7.88607210251156,3.11846474224491e-15,4.48090308834539e-13,"Stable","Sig",4.48090308834539e-13
"ENSG00000234883.7",393.217358800051,-0.831634836756428,0.105890782111336,-7.85370378964643,4.03927627738437e-15,5.76037241753002e-13,"Stable","Sig",5.76037241753002e-13
"ENSG00000140521.18",2875.27900025358,0.241311046227368,0.0311739031724541,7.74080309714297,9.87907931970023e-15,1.39833207057279e-12,"Stable","Sig",1.39833207057279e-12
"ENSG00000007171.19",3032.88601810015,0.325316431067098,0.042140114388169,7.71987536793284,1.16443507847199e-14,1.63598815802802e-12,"Stable","Sig",1.63598815802802e-12
"ENSG00000103855.18",14058.9079648359,0.269387592109918,0.0349812095659331,7.70092273688171,1.35087155660823e-14,1.88396917751384e-12,"Stable","Sig",1.88396917751384e-12
"ENSG00000160691.19",12501.4476534837,0.178638751749701,0.0232193630891944,7.69352505766334,1.4313565888589e-14,1.98164528619611e-12,"Stable","Sig",1.98164528619611e-12
"ENSG00000160949.18",632.140121047114,-0.496962906429096,0.064617628032314,-7.69082557751229,1.46188617561462e-14,2.00924602122338e-12,"Stable","Sig",2.00924602122338e-12
"ENSG00000128591.16",639.11081550218,0.527562170196958,0.0690785203571675,7.63713767274141,2.22103972681442e-14,3.03068061140209e-12,"Stable","Sig",3.03068061140209e-12
"ENSG00000130309.12",5391.96346762278,0.393847066926296,0.051689131293287,7.61953348938261,2.54594154126397e-14,3.44920522951097e-12,"Stable","Sig",3.44920522951097e-12
"ENSG00000139044.12",1783.85532079646,0.519068992913232,0.0691378851180908,7.50773605566091,6.01586429908467e-14,8.09240412487511e-12,"Stable","Sig",8.09240412487511e-12
"ENSG00000180198.17",1873.67810945384,-0.317647286406315,0.0423415325439073,-7.50202619796346,6.28388087768743e-14,8.39340623993645e-12,"Stable","Sig",8.39340623993645e-12
"ENSG00000116560.12",5462.01173843664,-0.415017169249231,0.0554296157261685,-7.48728209301476,7.03144686049654e-14,9.32625542678587e-12,"Stable","Sig",9.32625542678587e-12
"ENSG00000072864.16",1484.61809297716,0.349752856979023,0.0467748649453398,7.47736754318238,7.58261293025106e-14,9.98745968389388e-12,"Stable","Sig",9.98745968389388e-12
"ENSG00000232794.1",792.106680608031,-0.514581968555837,0.0691662441248632,-7.43978475435042,1.0084948795683e-13,1.31918085384634e-11,"Stable","Sig",1.31918085384634e-11
"ENSG00000214357.9",2698.06648045838,0.353887068544486,0.0475799656437076,7.43773274647766,1.02428015040493e-13,1.3306521652555e-11,"Stable","Sig",1.3306521652555e-11
"ENSG00000130529.16",1595.92765591668,0.376713627025821,0.0506789985580269,7.43332815849721,1.05898741100946e-13,1.36638192004194e-11,"Stable","Sig",1.36638192004194e-11
"ENSG00000173801.17",8302.60134604883,0.299754953926168,0.0403629654360176,7.42648491477495,1.11521608805139e-13,1.42920969878857e-11,"Stable","Sig",1.42920969878857e-11
"ENSG00000065534.20",9284.92541113833,0.347387866654786,0.0468038580591114,7.42220579799317,1.15185646365724e-13,1.46625916417362e-11,"Stable","Sig",1.46625916417362e-11
"ENSG00000161642.18",599.638856176675,0.488856719807474,0.0660060091364073,7.40624567677177,1.29925044547145e-13,1.64285887995046e-11,"Stable","Sig",1.64285887995046e-11
"ENSG00000156453.14",9811.80501283871,0.379576602220149,0.0514119221174381,7.38304631663252,1.5470817617598e-13,1.94327813081444e-11,"Stable","Sig",1.94327813081444e-11
"ENSG00000134013.16",1979.56368836994,0.378040945349675,0.0512148268878161,7.38147462994959,1.56545848601647e-13,1.95342441475489e-11,"Stable","Sig",1.95342441475489e-11
"ENSG00000035862.13",23392.7354675061,0.228028164606023,0.0309567165899587,7.36603198673816,1.75781662109829e-13,2.17911816028571e-11,"Stable","Sig",2.17911816028571e-11
"ENSG00000106665.16",4704.85600208852,0.358984381098179,0.0487529126043891,7.36334224810726,1.79361729658802e-13,2.20906099119383e-11,"Stable","Sig",2.20906099119383e-11
"ENSG00000130203.10",798.37629866231,0.521449229493682,0.071143084705381,7.3295841985643,2.30867895866725e-13,2.80696883391293e-11,"Stable","Sig",2.80696883391293e-11
"ENSG00000183196.10",8612.89484413449,0.311950815112416,0.0425567252439021,7.33023542870265,2.29748768132763e-13,2.80696883391293e-11,"Stable","Sig",2.80696883391293e-11
"ENSG00000102804.16",13130.4373590447,0.201962258981574,0.0275888815285275,7.32042213355917,2.47192114740989e-13,2.98630117216072e-11,"Stable","Sig",2.98630117216072e-11
"ENSG00000116962.15",6996.13555673557,0.380092886026934,0.0523751646715811,7.2571205916069,3.95417160740895e-13,4.74675777707124e-11,"Stable","Sig",4.74675777707124e-11
"ENSG00000113716.13",3494.45456985482,0.329926261455681,0.0455840994291641,7.2377488112576,4.56193331398073e-13,5.44189868970267e-11,"Stable","Sig",5.44189868970267e-11
"ENSG00000182944.18",3452.26472694456,-0.287488245627145,0.0398045582046498,-7.22249557824667,5.10420648192235e-13,6.05071777141382e-11,"Stable","Sig",6.05071777141382e-11
"ENSG00000272398.6",443.315099682136,0.589990104369323,0.0817886914837982,7.21359021236078,5.44955913902761e-13,6.41998684409544e-11,"Stable","Sig",6.41998684409544e-11
"ENSG00000079215.15",992.752417072229,-0.625987361719847,0.0870187989328805,-7.19370261824326,6.30574603422694e-13,7.38278302661619e-11,"Stable","Sig",7.38278302661619e-11
"ENSG00000165119.22",4185.54654037219,-0.261653500658789,0.0364060679202206,-7.18708489013892,6.61892610381816e-13,7.70191235651037e-11,"Stable","Sig",7.70191235651037e-11
"ENSG00000011347.10",98.7141621459354,1.30998681458367,0.182366689524824,7.18325708492589,6.80699272937704e-13,7.87245311573746e-11,"Up","Sig",7.87245311573746e-11
"ENSG00000184500.16",1497.6374978561,0.460757946245998,0.064327046266303,7.16274060429479,7.90799017862362e-13,9.09035452836086e-11,"Stable","Sig",9.09035452836086e-11
"ENSG00000099875.16",2429.71378030111,0.395675396326561,0.0552914462231119,7.15617737199228,8.29577933020392e-13,9.47867750337216e-11,"Stable","Sig",9.47867750337216e-11
"ENSG00000185361.9",1231.42897724033,0.37999885966179,0.0531497822320827,7.14958450822047,8.70409503051658e-13,9.88566290082682e-11,"Stable","Sig",9.88566290082682e-11
"ENSG00000134243.12",4846.62120175143,0.301387610691708,0.0421998742854258,7.1419077851565,9.20443437380462e-13,1.03916968314257e-10,"Stable","Sig",1.03916968314257e-10
"ENSG00000115756.13",7084.629235402,0.408407523120412,0.0572678798226196,7.13152860530903,9.92603189813108e-13,1.1140061953364e-10,"Stable","Sig",1.1140061953364e-10
"ENSG00000169116.11",1359.73398078764,0.874255953144601,0.122766061571046,7.12131628201382,1.06901160457274e-12,1.19270253552536e-10,"Stable","Sig",1.19270253552536e-10
"ENSG00000087086.15",6701.9145201746,0.315006742746851,0.0442495206061972,7.11887357041182,1.0881266352865e-12,1.20692970125609e-10,"Stable","Sig",1.20692970125609e-10
"ENSG00000170214.5",794.285089745719,0.503393026638513,0.070854255418426,7.1046265840457,1.20648296707011e-12,1.330428048629e-10,"Stable","Sig",1.330428048629e-10
"ENSG00000100297.16",3885.41196183724,-0.36116046305742,0.051173369808265,-7.05758609234854,1.6941980280973e-12,1.85744820803014e-10,"Stable","Sig",1.85744820803014e-10
"ENSG00000196810.6",256.958273737324,-1.02020311398316,0.144674395339968,-7.05171852687411,1.76721412508109e-12,1.92636496036857e-10,"Down","Sig",1.92636496036857e-10
"ENSG00000188064.10",1051.07369542775,0.559970774223913,0.0794567776090597,7.04748910129556,1.82175090186833e-12,1.97446567747066e-10,"Stable","Sig",1.97446567747066e-10
"ENSG00000187193.9",334.87938072348,0.6719591081849,0.095593112564783,7.02936739014033,2.0747202896017e-12,2.23586475754975e-10,"Stable","Sig",2.23586475754975e-10
"ENSG00000242808.12",2250.94900484724,-0.810335053604841,0.115469407497395,-7.01774670163715,2.25474820043311e-12,2.41614740777485e-10,"Stable","Sig",2.41614740777485e-10
"ENSG00000168374.11",3792.66539420185,0.357971131724793,0.051078856254174,7.00820570342236,2.41393733371258e-12,2.5721994049734e-10,"Stable","Sig",2.5721994049734e-10
"ENSG00000135074.16",6186.90667259731,0.379961189279297,0.0544322435586505,6.98044328946114,2.94250122614951e-12,3.11790060091496e-10,"Stable","Sig",3.11790060091496e-10
"ENSG00000198380.13",1887.42660002127,0.480488518678648,0.0689247117771469,6.97120823997354,3.14230435999188e-12,3.31111593310922e-10,"Stable","Sig",3.31111593310922e-10
"ENSG00000186591.13",5828.49295497648,0.274129086367058,0.0393464236552949,6.96706487910162,3.23621454624016e-12,3.3912310109689e-10,"Stable","Sig",3.3912310109689e-10
"ENSG00000179094.16",2028.52543186658,0.384717997786045,0.0552780472457483,6.95968864594136,3.41025583224903e-12,3.5539737566081e-10,"Stable","Sig",3.5539737566081e-10
"ENSG00000240184.7",16159.0718459621,0.212736788222685,0.0305806185426531,6.95658879253752,3.48610572946079e-12,3.6131676158843e-10,"Stable","Sig",3.6131676158843e-10
"ENSG00000008256.17",1765.12806912567,0.385448476200814,0.0554198531052215,6.95506131113325,3.52408739402827e-12,3.63268291318121e-10,"Stable","Sig",3.63268291318121e-10
"ENSG00000141750.7",1469.73772561782,0.541021273167794,0.0779189786733032,6.94338250294803,3.82821029137169e-12,3.92484673494307e-10,"Stable","Sig",3.92484673494307e-10
"ENSG00000167173.19",1904.76671976675,0.309822894728571,0.0446733484328823,6.93529600079235,4.05371473932433e-12,4.13369932584756e-10,"Stable","Sig",4.13369932584756e-10
"ENSG00000150961.15",2193.85324698533,0.452049510460344,0.0653203282020995,6.9205027424497,4.50043605888348e-12,4.56469362186326e-10,"Stable","Sig",4.56469362186326e-10
"ENSG00000236739.3",826.544406924255,0.574706864506589,0.0830898786556993,6.91668917808883,4.62320909450006e-12,4.66427696252036e-10,"Stable","Sig",4.66427696252036e-10
"ENSG00000215835.2",5837.61815613708,-0.215164561367824,0.0312106162562714,-6.89395427508065,5.42624721093298e-12,5.44548311374422e-10,"Stable","Sig",5.44548311374422e-10
"ENSG00000227640.5",323.335036233677,-0.719916346436599,0.104446334762249,-6.89269133354789,5.47465819650185e-12,5.46514957963424e-10,"Stable","Sig",5.46514957963424e-10
"ENSG00000076108.12",3817.28155413916,0.410934430828167,0.059717780270709,6.88127437030218,5.93194728565536e-12,5.89064105586519e-10,"Stable","Sig",5.89064105586519e-10
"ENSG00000106636.9",3608.43892430325,0.237543785806286,0.0345256417732994,6.88021347629205,5.97629341483813e-12,5.90376860412681e-10,"Stable","Sig",5.90376860412681e-10
