"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"ENSG00000232743.2",0.479129564553468,0.613801946464496,0.778034289300824,1.38253536510237,0.99585523011722,0.336964914867889,0.283094668712054,1.39077203390301,1.81672777496138,0.766518987831814,1.1654175325311,1.52940438800659,0.604951700226436,0.515965868243653,1.24656618178672,1.07128402586961,0.882627461713181,0.54839847080428,0.815062341897881,1.45277702235794,1.25242803212877,0.550857579620936,0.865001697846958,1.15426339114998,1.24234578685876,0.754831503344886,1.26129794493746,0.419197450170586,0.814799668976553,0.714261286549714
"ENSG00000277357.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290881.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234575.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233884.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290882.1",0,0,0,0,0,0,0,0,0.0382672284024762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179671819066192,0.0179816355001641,0,0,0.0342965551155696,0,0,0
"ENSG00000214888.4",0,0,0,0,0,0,0,0.0474282504683477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937150389604249,0,0
"ENSG00000290883.1",0,0.0683515033551857,0,0,0,0,0,0,0,0.0640182783759268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536283090083518,0,0,0
"ENSG00000234460.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177992.10",0.0180939623415212,0,0.0689835235752283,0.0253996506168966,0,0.0208230919263471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017234537327542,0,0,0,0.00769257191428251,0
"ENSG00000230246.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289459.1",0.183465325252358,0.0671523541735158,0.116577419131135,0,0.0408564339260252,0,0,0,0.0587873363864127,0,0.0622680646405847,0,0,0.0623906698442283,0,0.107011159284956,0,0,0,0,0,0,0,0,0.0291251849345303,0.128460179567466,0.0526874614818895,0.0535054970723707,0.311998042582937,0.136750253946589
"ENSG00000238110.1",6.16313497363452,6.06135283496815,8.581531887966,8.50112383879143,8.23492013483581,8.38792002960399,13.2993939285315,9.20723104579987,8.44887197354564,11.5746416678614,13.6419506590586,14.4085911125973,12.5453071972893,11.0990749583249,12.3258953065759,11.7222284276886,14.10537212418,12.0873011667956,10.3754891250668,10.6469133586132,10.5346834189113,10.4639245951686,13.1585106763386,10.5546430877247,11.638704249212,10.0754083819912,15.4676088040933,11.6284326551776,7.70120034721845,10.5458578190575
"ENSG00000283205.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000156345.18",2.2678966711918,2.14442547875787,2.40177574354508,0.402861875957938,0.57986601403443,0.499437878486985,3.97861619792503,4.62424199838772,4.33326414472377,1.87889790510551,1.8530375862921,2.27648873591619,1.5271782261557,1.44250235459126,1.56617063035027,1.51266075459126,1.90031911790146,1.29029598021663,3.60908762095149,3.73624722780914,3.34467754569337,4.1315510342344,3.72790004755707,3.93325277529938,1.18676355962146,1.34534953119301,1.30258639711852,1.23707287809493,1.30938937549867,1.41495322999194
"ENSG00000271923.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217716.3",12.1722186946276,20.4943819371864,9.69386077544287,13.3277982493582,13.0112028041342,14.2883293621695,14.6716390857611,9.34211723041007,9.43875906711846,8.51261674080543,13.4678639040896,9.50097643039096,18.5346669401562,15.1501343869821,17.3122976744495,18.1044360347962,19.0876005387267,13.9906464338342,14.4277850099045,19.0443187072582,16.460386125905,17.8885690153791,17.5801964501689,15.9082146067221,18.2413273643804,18.3241034988784,18.8063840877952,20.5183291753874,22.4938588777582,24.0974985954497
"ENSG00000287750.3",0,0,0.0483801824884199,0.106881150886485,0,0,0,0.0337132435665321,0,0,0,0,0.0865201576962025,0,0,0.0333076044213147,0,0,0,0.083110434783326,0.039804930175919,0,0.0859114538459902,0,0,0,0,0.0333075530208348,0.0323701672860264,0
"ENSG00000225385.3",0,0,0,0,0,0,0,0,0.27723092806686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000177910.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000276535.1",6.25359907655187,5.37024091561023,6.6227631808398,9.67894326197832,8.30223165593795,7.93497234800537,7.20041853380151,6.0350077308449,6.08854564220438,7.95695985590069,6.36740775401692,5.3018967361741,5.10192065902967,5.27572384669303,5.08964661582304,6.83921695385065,5.64925706869522,5.08573196592925,4.5535692578482,4.85709847438974,5.02975097702913,4.14795757454565,4.05282128831228,4.41823169547432,4.963805268392,4.71551627156254,6.56195989026193,5.29600085297179,5.21512528128443,5.88037031990649
"ENSG00000279154.1",0,0,0,0,0,0,0,0,0,0.0932755006201287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158700693805154,0.0771171632402394,0.0811219832235196
"ENSG00000204429.4",1.1379584754685,0.851968416014315,2.03777328641224,0.726102270215928,0.967585791326796,0.773853267247336,1.03910963560803,1.6032278601865,1.79001750199557,1.22353385716675,1.52733519327122,0.560750580240518,1.58700296997467,1.37203120794217,1.0227740423124,0.99561801809571,1.07196528817746,1.12174953756366,1.17511464718663,1.63738280450221,1.62250031517069,1.76855414118075,1.12059574792045,1.82243295741405,1.3795190820345,2.22737519739705,2.40642332138638,2.30802002564889,1.67130306294588,1.52676806103001
"ENSG00000229288.1",0.556233508833285,0.168491361380821,0.268128064001611,0.646196278756759,0.563818788179148,0.507689896528662,0.0453312675258217,0.25478501537482,0.25812984976943,0.256440682566153,0.214824823010017,0.270313975881494,0.217956282426079,0.0978399140739035,0.17964867653309,0.285282022366485,0.0993747725284129,0.353565793239264,0.0757823051025287,0.334986747662554,0.120328970742324,0.17257988660477,0.0865691491864379,0.225260851992965,0.310580381165491,0.362608052324529,0.41311759571027,0.30206285165402,0.260943817433001,0.308806937093934
"ENSG00000226327.3",0.316715818254494,0.794914097710873,0.574992462305938,0.444594223015961,0.362727662824057,0.52069480996413,0.10693267396046,0.0801355428342173,0,0.0930649464426566,0.184274114545839,0.3433489726642,0.668382866085393,0.738547793821972,0.376689976377385,0.672956463595885,0.515716934633908,0.490607162309163,0.402219288650837,0.345715019631995,0.236538326609722,0.325681230703359,0.245051271060481,0.286123134629022,0.387864624201493,0.902882227101019,0.779607923281683,0.395856132403375,0.500130045122365,0.809388636225636
"ENSG00000287769.1",0.301045160465907,0.343790198912355,0.24485110080051,0.0676154111645953,0.193077025690666,0.304877838264368,2.77482097929538,3.55107093522406,3.99357439334523,0.842141317704592,0.698874386662207,1.20100679997444,0.164203771800723,0.319412492086267,0.325827211468514,0.168569095611388,0.0998225411039389,0.130573128809228,0.404407524826201,0.6309302817195,0.465857580229493,0.541742209378146,0.619584424306419,0.500417734838451,0.217927074657319,0.0758837317871498,0.155617141790531,0.337137670949249,0.276454258368584,0.280040201623517
"ENSG00000106723.17",18.0854227884194,13.1704968573944,16.6454864615155,20.7623338830507,19.4674449624409,21.086132638157,13.7002499556267,30.743053862782,31.7130582235814,24.4776753373233,24.4583954111058,26.0412203483306,17.7733279565058,17.591668433779,15.9539114638214,15.8518382463202,16.7408488916476,16.9066049898406,15.2957996867304,15.5913938235257,15.3193856666602,14.3747113136805,14.590971429652,15.2231579935546,14.9056673052641,14.1688067219745,16.1095808892826,16.3740080103038,15.9618529482804,14.1580776072128
"ENSG00000275017.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176384946568478,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227638.2",0.257243894551702,0.423706217590007,0.544859167489905,0.300924737656334,0.802009613131836,0.592088472677929,0.35465050476084,0.379679630754634,0.164856038508208,0.440938730204245,0.17461696843595,0.232396630848343,0.633355314814607,0.437401968800981,0.267711753264997,0.0750222619372072,0.133279106685166,0.0929792397445815,0.423489352043543,0.56159542990487,0.313799080563315,0.501496846957391,0.425716521881542,0.54225689258035,0.653400940306639,0.720476130108868,0.480188452425584,0.450132876974619,0.145821545036089,0.690274329974676
"ENSG00000231804.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000130045.17",0.0336301791674834,0,0.021369266845766,0,0,0,0.07948183651759,0.059563834690534,0.0323281031890046,0,0,0,0,0.0343096342977279,0,0,0,0,0.0332183342416705,0,0,0.0605187857389211,0,0,0,0,0,0,0,0
"ENSG00000228189.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286414.1",0.0554839772562494,0.030462538519543,0,0,0.0741353423903378,0.0638526784260511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265873.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225856.2",0.352414712682551,0,0.111965565187486,0,0,0.20278487983658,0.208224943140587,0.0780220779682599,0,0,0.358828275796952,0,0,0,0,0,0,0,0,0,0.184239962528539,0.0792729589019714,0,0,0.0839189394487235,0,0.0759046835195133,0,0,0
"ENSG00000228658.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213694.7",7.21171236638688,5.38423478597282,6.9118021811421,3.41284494654659,2.98265982054923,3.17164017467364,4.57739272539602,7.90214119839824,7.93088448282351,2.27471866028443,2.41587775343845,2.25188298626,1.71878778170962,1.7789127217489,1.58933094215014,1.68683739696903,1.8644192653539,1.87804221221065,1.18771424354147,1.1432810189027,0.948293924779247,1.53205898750774,1.55286175475401,1.69419237397379,0.482095994650874,0.599186297721589,0.592330191601515,0.575929937196123,0.718930973433199,0.586171749744142
"ENSG00000148082.10",3.1049484136058,2.06418800593448,2.84839051557623,1.59571523462033,1.65840686643275,1.52545840217748,7.09143635263913,16.5832877762578,17.9392855671353,21.0930861849237,20.2161351729778,20.9888155559965,2.25938549082065,2.2292598938971,2.02321771580731,1.77473128908822,1.88963420162946,1.82930598435357,38.6599101232664,36.0671722276355,34.3674450943799,37.7389326421588,40.065555428581,39.5716158868125,3.49693079644696,3.84325376055099,3.77203685285598,3.90088849672769,3.47688680390032,3.25505615489227
"ENSG00000224945.1",2.04684026886795,1.86590385267104,1.1779036337643,1.78902365710716,3.14771664498859,2.22223314849817,12.6414406111387,6.29287896676562,4.52917348570117,7.94369388710922,9.04416644078782,7.78730213310893,4.5640633476043,5.43718458905496,6.55115763589466,6.14958492960238,5.3223902735497,5.90458481297057,13.3894848747987,12.8153407993064,13.6484893243083,12.7875378020675,11.783078683677,13.1183480013452,4.6717301695997,4.50232509413228,5.02411491445873,2.80447671143347,4.23609481082078,5.04331774699438
"ENSG00000123975.5",83.9487888023634,114.404882184,91.1374253906775,89.707813757765,81.8223710540177,87.0246703071414,85.2065932101426,50.8296105672766,55.3629263249104,123.348672821689,115.757797892395,114.007147190459,93.028411831217,98.5247934724209,85.1299472547579,96.5643685791766,88.539373223797,93.9920493203707,60.2942964971994,57.0412143871383,60.2862468296511,60.1933990207923,63.0316158737111,64.6108770668283,77.7919032446548,74.568475363444,75.9693750111493,78.2876190422746,79.0723837848596,80.7340199725837
"ENSG00000265112.1",0,1.07361873562779,0,1.37251038882279,1.30640938724437,0.562604392229536,0,0.432927383848271,0.939880463446184,0.502777698464596,0.497764833803699,1.05995536508878,0.555522719842081,0.997489855680285,0,0,1.01313792480187,0.530095055860876,0.965762302831007,0,0,0.879736495131633,0.88258303316905,0.441646510943055,0.465647773770356,0.513449071380939,1.26353528053824,1.28315317064411,1.66272127571638,1.74906910169735
"ENSG00000187742.15",2.62893480423221,2.9046743959429,2.74435353490855,2.92825510755869,2.78722841875323,3.28384506657969,3.12591864743232,3.32225476497332,3.81426845511785,2.30489271175959,2.27359917061417,2.43843703184529,2.50958237246786,2.28224053741595,2.37480589817125,2.27866751086569,2.11923280176733,2.19109555166934,3.79430503111233,3.26177142002284,3.97377644230662,3.76486010263818,3.9060141162451,4.09355045071659,2.4418531321872,2.29807673985082,2.31064832667064,2.44295638272528,2.79073035298955,2.62164441017141
"ENSG00000187764.12",2.36106657877203,1.61649374601586,2.29177539449965,1.58963067632018,1.93295078193197,1.5931716751144,1.60914794954213,1.86274956132343,2.07915364667996,1.17336100448171,1.17607487851247,1.153974004817,3.25883123209056,2.97197030517624,3.06995680147704,3.23978551920783,3.45568753475146,3.3460378596642,0.816532930048927,0.794188876112234,0.849540095578719,0.657192983439436,0.848426571150926,0.713558536536385,2.56172045033268,2.46194478463843,2.60732051839503,3.16299673048087,3.07397944324444,2.90949492626626
"ENSG00000231799.2",15.2713042162439,22.7998231074842,16.3004838908916,23.9759333586337,21.076083272411,20.0798536715374,10.6060775131843,10.3208152259768,8.88528598526067,15.0514085603846,18.993242288346,18.225565016088,15.7170696993917,15.1015130865816,17.1474186489786,15.0019453778529,12.7010423555362,13.7992998668546,13.6618655587614,14.7321056784534,15.652316114815,14.7049020840382,14.1478723813264,15.611484687571,17.0021734339241,16.601948921243,17.4270051168193,16.3497511768287,18.4809316731567,16.4152400070744
"ENSG00000225460.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285907.1",0,0,0,0,0,0,0.143739577665795,0.181775313453456,0.160776062588367,0.0156373113120034,0,0.0659331234115534,0,0,0,0,0,0,0.0525647223425941,0.0829843427146238,0.0715401713023297,0.0547228466533616,0.027449955896022,0.0274720378511895,0,0,0,0,0,0
"ENSG00000130222.11",0,0.166358156314209,0,0.0850686711137331,0,0.0697408316898291,2.21996434089039,1.18065155020753,1.51460706581048,0.218136355947602,0.956400761548755,0.854053226896934,0.378746404608886,0.309123840384669,0.409931514353243,0.291611475443755,0.125589281683678,0.558543089848875,34.7776626088245,37.5727010473518,36.5604221938247,18.7025462298355,15.7544073403781,16.1503085407596,0.115444043686075,0.222766263773741,0.156628712024393,0.318121118647973,0.257640106970414,0.352325710961711
