ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0022898,regulation of transmembrane transporter activity,46/2408,229/18888,0.0010866725458286513,0.018205919332696767,0.015209976394167228,ATP1B2/CCL2/ATP1A2/NLGN3/ACTN2/CACNB4/SHISA9/CALM1/FGF13/CACNG7/HAP1/CNIH3/KCNG1/DRD2/ANK3/CNIH2/MAPK8IP2/KCNIP2/SLC6A9/MMP9/CACNG8/SHANK3/FXYD5/GSTM2/SCN1B/PTK2B/KCNAB1/JPH3/CLIC2/JPH1/SCN4B/NOS1AP/SLN/GPR35/ADRA2A/JPH2/ANTKMT/FXYD2/GAL/EPO/CASQ1/FXYD7/PCSK9/STAC3/AKAP6/KCNRG,46
BP,GO:0071241,cellular response to inorganic substance,46/2408,229/18888,0.0010866725458286513,0.018205919332696767,0.015209976394167228,FOS/SLC1A1/HSP90B1/ADCY1/AKR1C3/CDK2/RAD51/CCNA2/KCNJ10/MT1X/NPTX1/SERPINF1/BLM/ANK3/TIMELESS/JUNB/ADGRV1/TF/MMP9/ITPKA/SHH/ITPKC/CPNE5/ECT2/GLRA2/MT3/MAP1LC3A/TFAP2A/AQP1/SCN5A/SLC25A24/SLC39A8/KCNK3/ADCY7/PRKAA2/HSD17B1/INHBB/CDH1/KCNA1/IQGAP1/HVCN1/CLDN1/BMP6/SYT5/SYT13/CPNE7,46
BP,GO:0110053,regulation of actin filament organization,53/2408,273/18888,0.0010892172487742015,0.018205919332696767,0.015209976394167228,MET/RGS4/CDC42EP3/ACTN2/ARF6/PRKCD/MYADM/NRP1/WNT11/LIMCH1/SPTB/ARHGEF10L/ARHGAP18/FHOD3/PTGER4/HIP1R/PAK3/CFL2/CYFIP2/CYRIA/S100A10/SHANK3/CARMIL3/RHPN1/TMOD4/TMOD1/PHLDB2/TGFB3/AVIL/SSH3/PTK2B/SVIL/ELN/ADD2/CARMIL1/MTSS1/KIRREL1/KANK3/KANK4/SLIT2/PICK1/SWAP70/F11R/TMOD2/LMOD1/PPM1E/SYNPO2L/SERPINF2/MYOC/FMN1/TACSTD2/PIK3R2/F2RL1,53
BP,GO:0031960,response to corticosteroid,34/2408,156/18888,0.0011046409328042016,0.018318224100030416,0.01530380043177183,FOS/FOSL1/FIBIN/SDC1/A2M/TYMS/AKR1C3/SGK1/ACSBG1/MAOB/ADM/GJB2/PCNA/SLIT3/SERPINF1/CDKN1A/FOSL2/CDO1/STC1/PCK2/GPER1/ZFP36L2/FAM107A/AQP1/SSTR2/ND3/SLIT2/ALPL/GHR/SCNN1D/EPO/CLDN1/BMP6/PTGDS,34
BP,GO:0045835,negative regulation of meiotic nuclear division,6/2408,11/18888,0.001111115349786399,0.018318224100030416,0.01530380043177183,TRIP13/ZWINT/LIF/FBXO5/KNL1/FBXO43,6
BP,GO:0051386,regulation of neurotrophin TRK receptor signaling pathway,6/2408,11/18888,0.001111115349786399,0.018318224100030416,0.01530380043177183,AGT/DOK5/SPRY1/TMEM108/SPRY2/CYFIP2,6
BP,GO:0060623,regulation of chromosome condensation,6/2408,11/18888,0.001111115349786399,0.018318224100030416,0.01530380043177183,NCAPH/NCAPG/SMC4/NCAPG2/NCAPD2/NCAPD3,6
BP,GO:1902412,regulation of mitotic cytokinesis,6/2408,11/18888,0.001111115349786399,0.018318224100030416,0.01530380043177183,KIF20B/CDCA8/MAP9/AURKB/BIRC5/INCENP,6
BP,GO:0032956,regulation of actin cytoskeleton organization,64/2408,344/18888,0.0011277786134068493,0.018542278346858117,0.015490984596602324,MET/RGS4/CDC42EP3/ACTN2/ARF6/PDGFA/RND2/PRKCD/MYADM/NRP1/WNT11/PDGFRB/GPM6B/LIMCH1/SPTB/ARHGEF10L/ARHGAP18/FHOD3/CSF1R/PTGER4/HIP1R/ECT2/PAK3/CFL2/CYFIP2/RND3/CYRIA/S100A10/SHANK3/CARMIL3/RHPN1/TMOD4/TMOD1/EFNA5/PHLDB2/TGFB3/AVIL/SSH3/PTK2B/FAM107A/SVIL/SIGLEC15/ELN/ADD2/CARMIL1/MTSS1/KIRREL1/KANK3/KANK4/SLIT2/IQGAP2/PICK1/SWAP70/F11R/TMOD2/LMOD1/PPM1E/SYNPO2L/SERPINF2/MYOC/FMN1/TACSTD2/PIK3R2/F2RL1,64
BP,GO:0016049,cell growth,87/2408,496/18888,0.0011466150808656977,0.018800748363977226,0.01570692111632101,AGT/CXCR4/SFRP2/L1CAM/RGMA/SEMA5B/AURKA/RGS4/NLGN3/DRAXIN/TSPYL2/SGK1/DCLK1/S100B/CRYAB/RPS6KA1/RND2/IGFBP3/JADE2/TNN/NTN1/SEMA6B/SPP1/NRP1/CCN3/WNT11/FGF13/ING4/PRDM11/ENPP1/CACNG7/SEMA3A/ARHGAP4/SLIT3/CLSTN3/APOE/KIF14/CDKN1A/CDHR2/CDH4/SEMA6C/POSTN/RGS2/GNG4/BRCA1/TSC22D4/TMEM108/FRZB/CPNE5/MT3/CYFIP2/CRABP2/TNC/PTPRJ/EFNA5/SEMA6D/RPS6KA3/PTK2B/PTCH2/FAM107A/SEMA6A/FSTL4/SEMA7A/NRP2/CRLF3/SPHK1/NANOS1/NRCAM/EPHA7/CEACAM1/ARMC12/DNAJB2/SLIT2/SPOCK1/BCL6/CDH1/MFSD2A/TEAD1/IQGAP1/MACF1/CISH/S100A8/TNR/FLRT1/IGFBPL1/WT1/AKAP6,87
BP,GO:0021987,cerebral cortex development,29/2408,127/18888,0.001159563499735897,0.01896153430191437,0.015841248324733163,ASCL1/ADGRG1/WDR62/SLC2A1/ARX/COL3A1/GRIA1/LRP8/LHX6/FGF13/FOXG1/KIF14/POU3F3/TACC3/SMO/FBXO45/NOTCH2NLA/NTRK2/TACC1/NDE1/NOTCH2NLC/ASPM/SLIT2/ARHGAP11B/HIF1A/KCNA1/CDK5R2/NOTCH2NLB/CCDC141,29
BP,GO:0006516,glycoprotein catabolic process,12/2408,36/18888,0.0011674634524053876,0.019039120194092186,0.015906066781136277,MAN1C1/IDUA/FBXO6/SGSH/FBXO44/NAGLU/NEU4/FBXO2/MAN1A1/ADAMTS12/FBXO27/HPSE,12
BP,GO:0099560,synaptic membrane adhesion,10/2408,27/18888,0.0011929925312772144,0.01940301060303696,0.01621007584703243,ITGA3/LRRC4B/LRRC4/PCDH17/SLITRK3/NTNG2/SLITRK1/EFNA5/IL1RAP/NTNG1,10
BP,GO:0048754,branching morphogenesis of an epithelial tube,34/2408,157/18888,0.0012406594255505343,0.020101390685834605,0.0167935313913197,AGT/NOG/MET/SOX8/SFRP2/NPNT/BMP2/MYC/NRP1/HS3ST3A1/FGFR2/SPRY1/TIMELESS/FGF1/LAMA5/SHH/SMO/EPHA2/SPRY2/TMEM59L/TNC/VDR/CITED1/PAX8/PTCH1/RBM15/HOXB7/SLIT2/PKHD1/GBX2/CSMD1/TACSTD2/GDNF/WT1,34
BP,GO:0051017,actin filament bundle assembly,35/2408,163/18888,0.0012425950821704189,0.020101390685834605,0.0167935313913197,MET/HSP90B1/DIAPH3/NRP1/WNT11/PLS1/LIMCH1/ARHGEF10L/ACTN1/SORBS1/PTGER4/S100A10/SHANK3/RHPN1/PHLDB2/TGFB3/LIMD2/PTK2B/FAM107A/ELN/ADD2/CARMIL1/MTSS1/LCP1/SWAP70/F11R/PDLIM1/FSCN2/PPM1E/SYNPO2L/SERPINF2/MYOC/TACSTD2/PIK3R2/FMN2,35
BP,GO:0061045,negative regulation of wound healing,20/2408,77/18888,0.0012603787155914623,0.020334559277751026,0.016988330056199024,SERPINE1/PLAUR/ADAMTS18/PROS1/PDGFA/PRKCD/PLAU/APOE/TAFA5/SH2B3/PDGFB/PHLDB2/PLAT/CD109/TSPAN8/CEACAM1/UBASH3B/SERPINF2/MMRN1/PROC,20
BP,GO:0009314,response to radiation,77/2408,431/18888,0.0012731340647015095,0.020485575857090425,0.01711449553924359,FOS/NOG/BMF/ID2/MFAP4/ATP1A2/PLEKHB1/SFRP2/KCNC1/DTL/SEMA5B/PBK/RGR/RPE65/RAD54L/CRYAB/FANCD2/COL3A1/CDC25A/RAD51/MYC/PPP1R1B/CACNB4/PRKCD/FEN1/AEN/XRCC2/BRCA2/AURKB/GADD45A/RRM1/GPR88/GATA3/TICRR/PCNA/POLH/RFWD3/CCND1/RAD51AP1/DRD2/BLM/CDKN1A/POLD3/DCT/ABCA7/ROM1/MMP9/OPN3/BRCA1/BARD1/NDRG4/ABCC8/ECT2/MAP3K20/CERS1/CRB1/B3GAT1/TMEM109/POLD1/NABP1/MMP1/PAXIP1/AQP1/CABP4/SLC7A11/TP53INP1/FIGNL1/ND3/MSH6/CHRNB2/PRKDC/HIF1A/SYNE1/TANC1/CPT1B/VCAM1/CXCL10,77
BP,GO:0030517,negative regulation of axon extension,14/2408,46/18888,0.001288268099679057,0.020655104136090306,0.017256126460188138,SEMA5B/DRAXIN/NTN1/SEMA6B/NRP1/SEMA3A/ARHGAP4/SEMA6C/MT3/SEMA6D/SEMA6A/SEMA7A/CDH1/TNR,14
BP,GO:0001763,morphogenesis of a branching structure,42/2408,206/18888,0.0012919785410006952,0.020655104136090306,0.017256126460188138,AGT/NOG/MET/SOX8/SFRP2/NPNT/BMP2/ADM/PDGFA/MYC/NRP1/FGF13/HS3ST3A1/FGFR2/SPRY1/DRD2/TIMELESS/FGF1/SOCS3/LAMA5/SHH/SMO/EPHA2/SPRY2/TMEM59L/TNC/VDR/CITED1/PAX8/EPHA7/PTCH1/RBM15/HOXB7/SLIT2/PKHD1/GBX2/FGF7/NTN4/CSMD1/TACSTD2/GDNF/WT1,42
BP,GO:0001558,regulation of cell growth,75/2408,418/18888,0.0012939392382237546,0.020655104136090306,0.017256126460188138,AGT/CXCR4/SFRP2/L1CAM/RGMA/SEMA5B/RGS4/DRAXIN/TSPYL2/SGK1/CRYAB/RPS6KA1/RND2/IGFBP3/JADE2/NTN1/SEMA6B/SPP1/NRP1/CCN3/WNT11/FGF13/ING4/PRDM11/ENPP1/CACNG7/SEMA3A/ARHGAP4/SLIT3/CLSTN3/APOE/KIF14/CDKN1A/CDHR2/CDH4/SEMA6C/RGS2/GNG4/BRCA1/FRZB/CPNE5/MT3/CRABP2/TNC/PTPRJ/EFNA5/SEMA6D/RPS6KA3/PTK2B/PTCH2/FAM107A/SEMA6A/FSTL4/SEMA7A/CRLF3/SPHK1/NANOS1/NRCAM/EPHA7/CEACAM1/ARMC12/DNAJB2/SLIT2/SPOCK1/BCL6/CDH1/MFSD2A/TEAD1/MACF1/CISH/S100A8/TNR/IGFBPL1/WT1/AKAP6,75
BP,GO:0071248,cellular response to metal ion,41/2408,200/18888,0.001313107412821958,0.02090577870440025,0.017465550340242626,FOS/SLC1A1/HSP90B1/ADCY1/AKR1C3/KCNJ10/MT1X/NPTX1/SERPINF1/ANK3/JUNB/ADGRV1/TF/MMP9/ITPKA/SHH/ITPKC/CPNE5/ECT2/GLRA2/MT3/MAP1LC3A/TFAP2A/AQP1/SCN5A/SLC25A24/SLC39A8/KCNK3/ADCY7/PRKAA2/HSD17B1/INHBB/CDH1/KCNA1/IQGAP1/HVCN1/CLDN1/BMP6/SYT5/SYT13/CPNE7,41
BP,GO:0018108,peptidyl-tyrosine phosphorylation,52/2408,269/18888,0.001331256006574451,0.021034903299783223,0.017573426356377344,AGT/CSPG4/GPRC5A/PECAM1/EFEMP1/SFRP2/EFNA1/ITGA5/NOD2/ENPP2/TTBK1/EHD4/LIF/PDGFA/EPHA4/CD74/LRP8/PRKCD/KITLG/CADM4/ERRFI1/NRP1/PDGFRB/FGFR2/IL11/IL6R/PKDCC/TGFA/SOCS3/CSF1R/SRCIN1/THBS4/PDGFB/GPRC5B/HES5/INPP5F/PTPRJ/EFNA5/PTK2B/SOCS1/EPHA7/TNFRSF14/GHR/TSLP/CBLB/FGFR3/LYN/FGF7/EPO/BMP6/HPX/AATK,52
BP,GO:0031290,retinal ganglion cell axon guidance,9/2408,23/18888,0.0013316760126810062,0.021034903299783223,0.017573426356377344,EPHB1/NDP/NRP1/EPHB3/EFNA5/NRCAM/EPHA7/SLIT2/ROBO2,9
BP,GO:0097107,postsynaptic density assembly,9/2408,23/18888,0.0013316760126810062,0.021034903299783223,0.017573426356377344,LRRC4B/NRXN2/NPTX1/SLITRK3/SHANK3/LRRTM2/PTK2B/IL1RAP/C1QL2,9
BP,GO:0051384,response to glucocorticoid,30/2408,134/18888,0.0013461515563773642,0.021208037835981762,0.017718070093420905,FOS/FOSL1/FIBIN/SDC1/A2M/TYMS/ACSBG1/MAOB/ADM/GJB2/PCNA/SLIT3/SERPINF1/CDKN1A/FOSL2/CDO1/STC1/PCK2/ZFP36L2/FAM107A/AQP1/SSTR2/ND3/SLIT2/ALPL/GHR/EPO/CLDN1/BMP6/PTGDS,30
BP,GO:0034501,protein localization to kinetochore,7/2408,15/18888,0.0013701903623195327,0.021418986130145236,0.017894305004494796,CDK1/TTK/AURKB/KNL1/ZWILCH/SPDL1/KNTC1,7
BP,GO:0051299,centrosome separation,7/2408,15/18888,0.0013701903623195327,0.021418986130145236,0.017894305004494796,AURKA/MAP9/NEK2/KIF11/CHEK1/CEP85/NDE1,7
BP,GO:1903083,protein localization to condensed chromosome,7/2408,15/18888,0.0013701903623195327,0.021418986130145236,0.017894305004494796,CDK1/TTK/AURKB/KNL1/ZWILCH/SPDL1/KNTC1,7
BP,GO:0043409,negative regulation of MAPK cascade,36/2408,170/18888,0.0013847917373438095,0.021591300628249474,0.018038263647870267,AGT/DUSP5/DUSP6/P2RX7/EFNA1/EMILIN1/NDRG2/SPRY4/FOXM1/PBK/BMP2/LIF/MYC/MAPK8IP1/EPHA4/PRKCD/DUSP9/SPRY1/DUSP4/APOE/ABCA7/RGS2/TAOK3/SH2B3/PAQR3/GPER1/SPRY2/PTPRJ/FBLN1/SEMA6A/MARVELD3/DUSP8/LYN/PIK3R2/F2RL1/IL1B,36
BP,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,35/2408,164/18888,0.0013899213807790998,0.02161542683407497,0.01805841967593898,AGT/CSPG4/PECAM1/EFNA1/ITGA5/NOD2/ENPP2/EHD4/LIF/EPHA4/CD74/LRP8/KITLG/NRP1/IL11/IL6R/TGFA/CSF1R/SRCIN1/THBS4/PDGFB/GPRC5B/HES5/PTPRJ/EFNA5/PTK2B/TNFRSF14/GHR/TSLP/FGFR3/LYN/FGF7/EPO/BMP6/HPX,35
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,58/2408,308/18888,0.0013986647678436764,0.021684849578364657,0.018116418301691875,CCL2/DUSP6/FAM83D/EMILIN1/NOD2/NDRG2/MAP3K12/ACKR3/EPHB1/NPNT/BMP2/CHI3L1/LIF/PDGFA/EPHA4/CD74/NRP1/PDGFRB/FGFR2/SPRY1/DUSP4/APOE/DRD2/FGF1/ABCA7/AKAP12/CSF1R/GCNT2/PDGFB/NDRG4/EPHA2/MT3/GPER1/SPRY2/MTURN/P2RY1/RAMP3/FGF21/CCL25/PTK2B/FBLN1/SEMA6A/SEMA7A/BMPER/HLA-DRB1/EPHA7/CEACAM1/PKHD1/TNFAIP8L3/ACTA2/FGFR3/LYN/EPO/FGF18/SERPINF2/C5AR1/F2RL1/IL1B,58
BP,GO:0048588,developmental cell growth,47/2408,238/18888,0.0014015729757312259,0.021684849578364657,0.018116418301691875,CXCR4/L1CAM/RGMA/SEMA5B/AURKA/RGS4/NLGN3/DRAXIN/DCLK1/S100B/RND2/TNN/NTN1/SEMA6B/SPP1/NRP1/FGF13/CACNG7/SEMA3A/ARHGAP4/SLIT3/APOE/CDH4/SEMA6C/POSTN/RGS2/TSC22D4/TMEM108/CPNE5/MT3/CYFIP2/CRABP2/EFNA5/SEMA6D/SEMA6A/FSTL4/SEMA7A/NRP2/NRCAM/EPHA7/SLIT2/CDH1/IQGAP1/MACF1/TNR/FLRT1/AKAP6,47
BP,GO:0000212,meiotic spindle organization,8/2408,19/18888,0.001412426204344386,0.021741274788301086,0.018163558250819722,AURKA/CCNB2/NDC80/MYH9/ESPL1/FBXO5/TUBG1/ASPM,8
BP,GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,8/2408,19/18888,0.001412426204344386,0.021741274788301086,0.018163558250819722,ACSBG1/ACSL3/ACSL6/ELOVL6/HACD1/ELOVL5/HACD2/ELOVL7,8
BP,GO:0061640,cytoskeleton-dependent cytokinesis,27/2408,117/18888,0.0014273813773103788,0.021822126638956177,0.018231105223725404,KIF20B/CDCA8/CENPA/PLK1/CIT/IQGAP3/RACGAP1/ESPL1/CEP55/MAP9/AURKB/ANLN/KIF23/KIF4A/KIF20A/BIRC5/ANK3/SEPTIN6/KIF4B/SEPTIN11/ECT2/INCENP/CKAP2/IQGAP2/IQGAP1/CHMP4A/FMN2,27
BP,GO:1901989,positive regulation of cell cycle phase transition,27/2408,117/18888,0.0014273813773103788,0.021822126638956177,0.018231105223725404,RRM2/DTL/FAM83D/CDK1/CCNB1/CCNE2/CDC25A/CDCA5/ESPL1/FBXO5/CDC6/RRM1/DLGAP5/UBE2C/CCND1/HSPA2/ATAD5/CDC25C/CDC7/CDC20/DYRK3/CENPJ/STIL/MBLAC1/LSM11/UBE2E2/MAPK15,27
BP,GO:0061180,mammary gland epithelium development,18/2408,67/18888,0.0014285283431202669,0.021822126638956177,0.018231105223725404,ID2/LBH/IQGAP3/NTN1/BRCA2/FGFR2/GATA3/CCND1/CSF1R/SMO/EPHA2/VDR/PTCH1/HIF1A/RREB1/STAT6/CSMD1/IRF6,18
BP,GO:2000242,negative regulation of reproductive process,20/2408,78/18888,0.0014953216094348513,0.022730793213337125,0.01899024278189758,TRIP13/ZWINT/NPPC/LIF/PTGDR2/MYH9/TTK/FBXO5/ADA/SERPINF1/KNL1/PKMYT1/ZP1/PLAT/SNAI1/MAEL/FBXO43/PTGDS/WT1/SYCP2,20
BP,GO:0061138,morphogenesis of a branching epithelium,39/2408,189/18888,0.0014955460566282465,0.022730793213337125,0.01899024278189758,AGT/NOG/MET/SOX8/SFRP2/NPNT/BMP2/ADM/PDGFA/MYC/NRP1/HS3ST3A1/FGFR2/SPRY1/TIMELESS/FGF1/SOCS3/LAMA5/SHH/SMO/EPHA2/SPRY2/TMEM59L/TNC/VDR/CITED1/PAX8/PTCH1/RBM15/HOXB7/SLIT2/PKHD1/GBX2/FGF7/NTN4/CSMD1/TACSTD2/GDNF/WT1,39
BP,GO:0007219,Notch signaling pathway,38/2408,183/18888,0.0015144428925352278,0.022960171893360717,0.01918187519796669,ASCL1/DLL1/NOD2/BMP2/DLL3/TIMP4/NEURL1B/HEY2/CCN3/PERP/PRAG1/TMEM100/ENHO/PTP4A3/POSTN/S1PR3/DTX3/HES5/JAG2/NOTCH2NLA/MFNG/CHAC1/NOTCH2NLC/MIB2/DNER/SNAI1/RBM15/NRIP2/ROBO2/DTX1/BCL6/HOXD3/DLK2/GRIP2/HES7/NOTCH2NLB/PGAM2/ONECUT1,38
BP,GO:0002052,positive regulation of neuroblast proliferation,12/2408,37/18888,0.001529833098592287,0.023135370719062305,0.0193282435276572,NCAN/BCAN/WDR62/FOXG1/DRD2/DCT/SHH/SMO/ASPM/OTP/HIF1A/ACAN,12
BP,GO:0051494,negative regulation of cytoskeleton organization,35/2408,165/18888,0.0015522243480125353,0.023415304289769096,0.019562111585873766,APC2/MET/TPX2/DIAPH3/CLIP3/CCNF/PRKCD/MYADM/FGF13/SPTB/IQCJ-SCHIP1/FHOD3/BRCA1/HIP1R/SHANK3/RHPN1/TMOD4/TMOD1/PHLDB2/AVIL/SSH3/SVIL/ADD2/CARMIL1/CKAP2/KANK3/KANK4/SLIT2/PICK1/SWAP70/F11R/TMOD2/LMOD1/MYOC/TACSTD2,35
BP,GO:0006936,muscle contraction,65/2408,355/18888,0.0015710617200106504,0.023640365133526842,0.019750136703323283,CXCR4/SULF2/ATP1A2/ADRA1B/TPM4/NPNT/CACNA1G/ABAT/CRYAB/MYLK/PDE4D/CALM1/ADA/FGF13/TPM3/ATP1A1/EDNRB/KCND3/MAP2K6/DRD2/KCNMA1/KCNIP2/RGS2/STC1/KLHL41/GPER1/DSG2/TMOD4/TMOD1/GSTM2/ATP2B1/SCN1B/SCN5A/KCNJ2/SSTR2/SLC8A1/SPHK1/MYL5/CLIC2/SCN1A/CHRNB2/P2RX6/SCN4B/NOS1AP/MYH11/MYH7/CALML6/MYH3/PDE4B/TRPV1/CSRP3/ACTA2/ADRA2A/TMOD2/LMOD1/KCNA1/GRIP2/CASQ1/CHRNE/TNNT3/SCN8A/GDNF/PGAM2/STAC3/COMP,65
BP,GO:0018212,peptidyl-tyrosine modification,52/2408,271/18888,0.0015755102014565813,0.023648329740271173,0.0197567906645079,AGT/CSPG4/GPRC5A/PECAM1/EFEMP1/SFRP2/EFNA1/ITGA5/NOD2/ENPP2/TTBK1/EHD4/LIF/PDGFA/EPHA4/CD74/LRP8/PRKCD/KITLG/CADM4/ERRFI1/NRP1/PDGFRB/FGFR2/IL11/IL6R/PKDCC/TGFA/SOCS3/CSF1R/SRCIN1/THBS4/PDGFB/GPRC5B/HES5/INPP5F/PTPRJ/EFNA5/PTK2B/SOCS1/EPHA7/TNFRSF14/GHR/TSLP/CBLB/FGFR3/LYN/FGF7/EPO/BMP6/HPX/AATK,52
BP,GO:0071901,negative regulation of protein serine/threonine kinase activity,23/2408,95/18888,0.0015944720821869536,0.023873559662322772,0.0199449570369422,AGT/PKIB/SPRY4/PLK1/BMP2/MAPK8IP1/PRKCD/GADD45A/SPRY1/APOE/CDKN1A/NR2F2/RGS2/PAQR3/SPRY2/PTPRJ/IPO7/IPO5/SLC8A1/LYN/PRKAR2B/IL1B/INCA1,23
BP,GO:0032467,positive regulation of cytokinesis,14/2408,47/18888,0.0016225793744233921,0.024234267191264227,0.02024630699352169,KIF20B/CDCA8/CIT/RACGAP1/CDC6/AURKB/KIF23/BIRC5/DRD2/KIF14/ECT2/INCENP/SVIL/PKP4,14
BP,GO:0034765,regulation of monoatomic ion transmembrane transport,64/2408,349/18888,0.0016334766902962067,0.024336786047524223,0.02033195547713719,ATP1B2/CCL2/ATP1A2/P2RX7/PLP1/KCNC1/RGS4/NLGN3/KCNN4/ACTN2/PDE4D/CACNB4/CALM1/KCNJ10/FGF13/HAP1/KCNG1/DRD2/ANK3/KCNIP2/SLC6A9/MMP9/KCNIP3/GPER1/KCNJ9/SHANK3/FXYD5/GSTM2/KCNJ11/SCN1B/PTK2B/SCN5A/KCNAB1/KCNJ2/JPH3/SLC8A1/GRIN2D/CLIC2/JPH1/SCN4B/NOS1AP/SLN/GPR35/UBASH3B/PDE4B/ADRA2A/CEMIP/JPH2/LYN/ANTKMT/FXYD2/GAL/EPO/GJC2/CASQ1/GRIN2B/FXYD7/PCSK9/CXCL10/KCNJ16/STAC3/GRIN2C/AKAP6/KCNRG,64
BP,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,10/2408,28/18888,0.001645891758384097,0.02440125520906546,0.02038581567542077,DTL/CDK1/CCNB1/CDC25A/FBXO5/RRM1/CCND1/HSPA2/CDC25C/CDC7,10
BP,GO:0090330,regulation of platelet aggregation,10/2408,28/18888,0.001645891758384097,0.02440125520906546,0.02038581567542077,ADAMTS18/EMILIN1/EMILIN2/PRKCD/SH2B3/CEACAM1/UBASH3B/F11R/LYN/MMRN1,10
BP,GO:0001894,tissue homeostasis,50/2408,259/18888,0.0016762099837503409,0.02472922015146591,0.020659811123871785,ATP1B2/SLC1A1/P2RX7/PECAM1/NOD2/NT5E/RPE65/SLC2A1/NDP/COL3A1/CD34/LTBP3/ERRFI1/SPP1/CRB2/CXADR/FOSL2/ADGRV1/TF/CSF1R/GCNT2/SMO/ILDR2/BARD1/ABCC8/POC1B/CRB1/SCX/AKT3/PTK2B/PPARGC1B/TJP3/SIGLEC15/SLC39A8/NANOS1/NAGLU/CROCC/UBASH3B/ALPL/INAVA/LAMC1/MFSD2A/OCLN/F11R/CYTL1/ABCC6/CLDN1/RAC2/CIB2/COMP,50
BP,GO:0060249,anatomical structure homeostasis,50/2408,259/18888,0.0016762099837503409,0.02472922015146591,0.020659811123871785,ATP1B2/SLC1A1/P2RX7/PECAM1/NOD2/NT5E/RPE65/SLC2A1/NDP/COL3A1/CD34/LTBP3/ERRFI1/SPP1/CRB2/CXADR/FOSL2/ADGRV1/TF/CSF1R/GCNT2/SMO/ILDR2/BARD1/ABCC8/POC1B/CRB1/SCX/AKT3/PTK2B/PPARGC1B/TJP3/SIGLEC15/SLC39A8/NANOS1/NAGLU/CROCC/UBASH3B/ALPL/INAVA/LAMC1/MFSD2A/OCLN/F11R/CYTL1/ABCC6/CLDN1/RAC2/CIB2/COMP,50
BP,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,18/2408,68/18888,0.0017151449501708758,0.02524191373007577,0.02108813649902009,DTL/ORC1/CDK1/PLK1/CLSPN/CDC6/AURKB/TICRR/WEE1/BLM/CDKN1A/CHEK1/PKMYT1/RBBP8/TAOK3/BRCA1/BARD1/NABP1,18
BP,GO:0000082,G1/S transition of mitotic cell cycle,46/2408,234/18888,0.0017220542887511655,0.025281935713684995,0.021121572515890207,ID2/RRM2/CCL2/CDK1/CDKN3/CDK2/CCNE2/CDC25A/E2F7/IQGAP3/MYC/GTSE1/CCNA2/CACNB4/E2F1/RCC1/CDC6/RRM1/RFWD3/CCND1/WEE1/KIF14/CDKN1A/SMARCE1/DBF4/RPS27L/RBBP8/BCAT1/GFI1B/PLK5/ACTL6A/CDC7/CENPJ/FAM107A/MUC1/RBL1/STIL/CRLF3/MBLAC1/USP37/EIF4EBP1/PRKDC/APPL1/LSM11/GJC2/UBE2E2,46
BP,GO:0030010,establishment of cell polarity,33/2408,154/18888,0.0017442688386651707,0.025545917894431166,0.021342114124597602,KIF26B/KIF20B/AMOTL2/MAD2L1/DIAPH3/CENPA/PLK1/EPHB1/ARF6/NDC80/MYH9/WWC1/FGF13/SPAG5/MSN/GATA3/SPRY1/CRB2/WEE1/GPSM2/SHH/HES5/FOXJ1/SPRY2/CRB1/PHLDB2/SPDL1/NDE1/OPHN1/PKHD1/CORO7/PARD3B/CYP26B1,33
BP,GO:0060079,excitatory postsynaptic potential,25/2408,107/18888,0.0017505709854019858,0.02557613880366969,0.021367361919434457,P2RX7/RGS4/NLGN3/CHRNA9/TMEM25/SLC29A1/DRD2/MAPK8IP2/STX1B/TMEM108/GLRA2/SHANK3/CHRNA5/PTK2B/GRIN2D/CHRNB2/P2RX6/TRPV1/SYNE1/GRIK2/NPFF/CHRNE/GRIN2B/GRIN2C/CHRFAM7A,25
BP,GO:0098739,import across plasma membrane,41/2408,203/18888,0.001763736203764502,0.025706242158248804,0.021476055631396387,GFAP/ATP1B2/SLC1A1/ATP1A2/SLC7A5/RGS4/SLC43A2/SLC2A1/CACNA1G/SLC38A3/SLC1A5/KCNJ10/ATP1A1/CNGA3/SLC6A9/RGS2/SLC38A1/ABCC8/SLC7A1/CACNA1E/KCNJ9/SLC16A2/SLC7A2/KCNJ11/SLC2A10/KCNJ2/SLC7A11/SLC12A5/SLC8A1/SLC15A2/SLC39A8/SLC5A3/STEAP2/LRRC8B/SLC9A9/TRPV1/SCNN1D/FXYD2/LRRC8C/KCNJ16/CACNA1I,41
